Start Year,start_month_sin,start_month_cos,start_day_sin,start_day_cos,event_duration_log,magnitude_missing,magnitude_scaled,country_freq,mag_scale_Km2,mag_scale_Kph,mag_scale_Moment_Magnitude,mag_scale_Unknown,mag_scale_Vaccinated,mag_scale_C,region_Africa,region_Americas,region_Asia,region_Europe,region_Oceania,subregion_Australia and New Zealand,subregion_Central Asia,subregion_Eastern Asia,subregion_Eastern Europe,subregion_Latin America and the Caribbean,subregion_Melanesia,subregion_Micronesia,subregion_Northern Africa,subregion_Northern America,subregion_Northern Europe,subregion_Polynesia,subregion_South-eastern Asia,subregion_Southern Asia,subregion_Southern Europe,subregion_Sub-Saharan Africa,subregion_Western Asia,subregion_Western Europe,assoc_freq,total_deaths_missing,no_injured_missing,no_affected_missing,no_homeless_missing,total_affected_missing,total_damage_usd_missing,total_damage_adjusted_usd_missing,reconstruction_costs_usd_missing,reconstruction_costs_adjusted_usd_missing,insured_damage_usd_missing,insured_damage_adjusted_usd_missing,aid_contribution_usd_missing,total_deaths_log,no_injured_log,no_affected_log,no_homeless_log,total_affected_log,total_damage_usd_log,total_damage_adjusted_usd_log,reconstruction_costs_usd_log,reconstruction_costs_adjusted_usd_log,insured_damage_usd_log,insured_damage_adjusted_usd_log,aid_contribution_usd_log,appeal_no,appeal_yes,ofda_bha_response_no,ofda_bha_response_yes,declaration_no,declaration_yes
1995,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,2.3978952727983707,0,0.5002425708954051,0.0010730381286215038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0015022533800701052,1,1,0,0,0,0,0,1,1,1,1,0,2.9444389791664403,3.9318256327243257,14.220976332738882,11.918397239722838,14.316286451937186,8.81001204797317,9.53191649607552,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.530877627725885,1,0,1,0,1,0
2012,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.0,1,-0.08326978595425069,0.03498104299306102,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,1,1,0,0,1,1,1,1,1,1,1,1.791759469228055,3.9318256327243257,9.210440366976517,6.19644412779452,6.19644412779452,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1949,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.05908863294942414,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,10.950824090522445,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1984,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.016667858931254022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,0,0,1,1,1,1,1,1,1,1.9459101490553132,3.9318256327243257,9.210440366976517,7.313886831633462,7.313886831633462,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2010,-0.4999999999999998,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,2.3978952727983707,0,1.0709388115115879,0.014092567422562416,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,0,0,1,0,0,0,1,1,0,0,0,7.593877844605118,7.988542982737695,16.82891333451081,7.934155233536322,16.829058044036895,16.066802461833923,16.43045462856004,13.244582780038517,13.459505389675746,11.51293546492023,11.876581980919592,14.791307922231637,0,1,0,1,1,0
2022,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.6931471805599453,1,-0.08326978595425069,0.005722870019314687,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,5.552959584921617,7.934155233536322,5.552959584921617,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2005,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213,1.3862943611198906,1,-0.08326978595425069,0.00801201802704056,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,0.6931471805599453,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.982935344196433,12.456839145948244,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1988,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626,0.0,1,-0.08326978595425069,0.0012161098791043708,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.019600829816152802,1,1,1,1,1,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,7.824445930877619,8.79966169681513,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2009,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0.0,0,-0.08427413624612456,0.0051505830173832175,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,0,1,0,0,1,1,1,1,1,1,1,0.6931471805599453,2.772588722239781,9.210440366976517,9.61587214452889,9.616871578266345,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
1997,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667,1.0986122886681098,1,-0.08326978595425069,0.0071535875241433575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,1,1,1,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,3.9318256327243257,4.59511985013459,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1995,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.004363688389727448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,6.915723448631314,7.934155233536322,6.915723448631314,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2021,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.0986122886681098,1,-0.08326978595425069,0.015523284927391086,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,0,1,1,0,1,1,1,1,1,1,1,1.0986122886681098,4.812184355372417,9.210440366976517,7.934155233536322,4.812184355372417,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2020,1.2246467991473532e-16,-1.0,-0.9680771188662041,-0.2506525322587213,1.0986122886681098,0,0.726327092449651,0.002360683882967308,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004220616639244581,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,5.8888779583328805,7.934155233536322,5.8888779583328805,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2005,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,2.5649493574615367,1,-0.08326978595425069,0.0038629372630374133,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07425423850060806,0,1,0,1,0,0,0,1,1,1,1,1,4.248495242049359,3.9318256327243257,11.186391677943483,7.934155233536322,11.186391677943483,12.78184576929048,13.255752009839101,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1999,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,0.0,1,-0.08326978595425069,0.002360683882967308,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,0,0,1,1,1,1,1,1,1,0.6931471805599453,3.9318256327243257,9.210440366976517,6.90875477931522,6.90875477931522,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1997,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264,0.0,1,-0.08326978595425069,0.07024822948708777,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,0,0,1,3.4657359027997265,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,13.122365377402328,13.792368842111593,13.244582780038517,13.459505389675746,12.208574513247495,12.878575694828772,6.620739651073516,1,0,1,0,1,0
1984,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.0,0,-0.08265605644447874,0.03934473138278847,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,0,0,0,0,0,0,1,1,1,1,1,6.984716320118266,5.288267030694535,14.218130957055088,13.548893061314645,14.63171616812217,11.478344372113902,12.583470871264018,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
2009,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,0.0,0,-0.0842690820031029,0.03498104299306102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0015022533800701052,0,0,0,1,0,0,0,1,1,0,0,0,7.086737934510577,7.4949862339505335,14.731801689838349,7.934155233536322,14.732520631050491,14.603968372873895,14.983887686741536,13.244582780038517,13.459505389675746,11.51293546492023,11.892853937734339,11.26149817317762,0,1,0,1,1,0
2008,-0.4999999999999998,-0.8660254037844388,-0.848644257494751,0.5289640103269624,0.6931471805599453,1,-0.08326978595425069,0.00100150225338007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064382287717290225,0,1,0,1,0,1,1,1,1,1,1,1,1.3862943611198906,3.9318256327243257,8.294299608857235,7.934155233536322,8.294299608857235,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
1995,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943,0.0,1,-0.08326978595425069,0.006867444023177623,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,0,1,1,0,1,1,1,1,1,1,1,3.044522437723423,3.1780538303479458,9.210440366976517,7.934155233536322,3.1780538303479458,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1980,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0015737892553115388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,11.884495917930655,7.934155233536322,11.884495917930655,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
1997,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,0.0,0,-0.08395571893576052,0.007940482151799128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,1,1,1,1,1,1,1,1,1,0,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,5.924255797414532,1,0,1,0,1,0
2010,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.0,1,-0.08326978595425069,0.0012161098791043708,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,0,0,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,8.699681400989514,4.61512051684126,8.716207971151853,10.778977123006351,11.142629604671352,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,0,1
1965,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.0,1,-0.08326978595425069,0.008441233278489162,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,1,1,0,1,1,1,1,1,1,1,3.4657359027997265,4.499809670330265,9.210440366976517,7.934155233536322,4.499809670330265,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2012,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.0,1,-0.08326978595425069,0.005722870019314687,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,1.3862943611198906,3.9318256327243257,9.99884318585288,7.934155233536322,9.99884318585288,10.308985993422082,10.621059017006598,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2014,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,4.836281906951478,1,-0.08326978595425069,0.005865941769797553,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,0,1,1,0,1,1,1,1,1,1,1,4.983606621708336,7.284134806195205,9.210440366976517,7.934155233536322,7.284134806195205,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1952,-0.8660254037844384,-0.5000000000000004,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.01817011231132413,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,4.61512051684126,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2010,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895,3.4339872044851463,1,-0.08326978595425069,0.0022891480077258746,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,2.5649493574615367,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2009,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,2.0794415416798357,0,0.8745453683845613,0.005436726518348952,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,1,0,0,1,1,1,1,1,1,1,3.5263605246161616,3.8918202981106265,9.210440366976517,7.824445930877619,7.8434564043761155,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1988,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.05908863294942414,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,3.1354942159291497,3.9318256327243257,10.463131911491967,7.934155233536322,10.463131911491967,9.392745258631441,10.368227352106764,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2007,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,3.912023005428146,1,-0.08326978595425069,0.0051505830173832175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,1,0,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.601402334583733,7.601402334583733,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2023,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,6.3835066348840055,1,-0.08326978595425069,0.009514271407110666,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.53834831589953,7.934155233536322,9.53834831589953,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2010,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,0.0,1,-0.08326978595425069,0.0022891480077258746,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.03013657115323,7.934155233536322,9.03013657115323,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2005,-0.4999999999999998,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0.0,1,-0.08326978595425069,0.0035052578868302454,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,1.6094379124341003,3.9318256327243257,7.739359202689098,7.934155233536322,7.739359202689098,6.90875477931522,7.382124365737512,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2015,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,3.4657359027997265,1,-0.08326978595425069,0.0064382287717290225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.69873632077599,7.934155233536322,9.69873632077599,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1968,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0035052578868302454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,1,0,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,11.51293546492023,7.934155233536322,11.51293546492023,6.2166061010848646,8.414052432496725,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
2005,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,1.0986122886681098,1,-0.08326978595425069,0.007368195149867658,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,3.7612001156935624,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,7.0909098220799835,7.564757012905729,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2007,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866,1.6094379124341003,1,-0.08326978595425069,0.07024822948708777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004363688389727448,0,0,1,1,0,0,0,1,1,0,0,1,2.5649493574615367,3.713572066704308,9.210440366976517,7.934155233536322,3.713572066704308,12.765691290604371,13.179720549268371,13.244582780038517,13.459505389675746,12.206077645517674,12.620107594099178,6.620739651073516,1,0,1,0,1,0
1985,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791,0.0,0,-0.08410012587923628,0.007082051648901924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7569926318048501,1,1,1,1,1,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1913,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.0,0,-0.08427124810725506,0.012733385792975177,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,5.017279836814924,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2016,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763,2.302585092994046,1,-0.08326978595425069,0.008727376779454897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,0,1,0,0,0,1,1,1,1,1,6.304448802421981,6.0867747269123065,14.557448378884015,7.934155233536322,14.557657404556128,14.508658238524095,14.776391025499233,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
2018,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0.0,1,-0.08326978595425069,0.0041490807640031475,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,1,1,1,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1972,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624,0.0,1,-0.08326978595425069,0.02281994420201731,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,4.394449154672439,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1915,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.0,0,-0.0842625836906465,0.010158094284283568,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,10.308319126670684,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.002116507732017,14.43812099731205,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1976,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943,0.0,1,-0.08326978595425069,0.03934473138278847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,2.3978952727983707,3.9318256327243257,9.568993358298544,7.934155233536322,9.568993358298544,7.348587530927593,9.054972284742485,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1983,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767,0.0,0,-0.08427846845442884,0.05908863294942414,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,1,0,0,0,0,1,1,1,1,1,3.5553480614894135,7.696667081526462,9.210440366976517,9.711176264112805,9.83633227734872,8.517393171418904,9.664468652063627,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1933,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0035052578868302454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,3.9889840465642745,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
